Data,Hora,Temperatura (°C),Umidade (%),Peso (g),Luminosidade (lumens)
2023-11-07,20:00:00,20.2,72.9,0.0,221.2
2023-11-07,21:00:00,20.6,70.0,0.0,200.0
2023-11-07,22:00:00,20.5,74.7,0.0,266.8
2023-11-07,23:00:00,22.2,73.4,0.0,290.5
2023-11-08,00:00:00,18.5,74.3,0.0,193.4
2023-11-08,01:00:00,19.8,74.4,0.0,191.1
2023-11-08,02:00:00,18.7,80.0,0.0,199.9
2023-11-08,03:00:00,16.9,80.0,0.0,112.9
2023-11-08,04:00:00,17.2,74.6,0.0,141.9
2023-11-08,05:00:00,19.0,74.7,0.0,240.2
2023-11-08,06:00:00,25.1,76.7,0.0,713.0
2023-11-08,07:00:00,23.4,67.2,0.0,677.9
2023-11-08,08:00:00,24.4,76.3,0.0,873.5
2023-11-08,09:00:00,22.8,69.9,0.0,723.6
2023-11-08,10:00:00,22.6,77.4,0.0,890.9
2023-11-08,11:00:00,25.4,71.7,0.0,578.8
2023-11-08,12:00:00,25.4,63.5,0.0,699.1
2023-11-08,13:00:00,25.8,63.0,0.0,959.3
2023-11-08,14:00:00,24.6,66.8,0.0,784.6
2023-11-08,15:00:00,25.6,63.6,0.0,880.8
2023-11-08,16:00:00,23.4,66.6,0.0,770.0
2023-11-08,17:00:00,25.0,65.7,0.0,601.1
2023-11-08,18:00:00,21.3,74.7,0.0,143.2
2023-11-08,19:00:00,21.2,71.8,0.0,235.6
2023-11-08,20:00:00,22.3,70.4,0.0,294.0
2023-11-08,21:00:00,21.6,73.7,0.0,131.7
2023-11-08,22:00:00,20.0,72.0,0.0,147.6
2023-11-08,23:00:00,19.6,70.4,0.0,105.3
2023-11-09,00:00:00,18.5,73.8,0.0,185.7
2023-11-09,01:00:00,18.7,80.0,0.0,213.4
2023-11-09,02:00:00,18.5,80.0,0.0,197.9
2023-11-09,03:00:00,17.5,78.2,0.0,209.1
2023-11-09,04:00:00,18.2,78.5,0.0,213.1
2023-11-09,05:00:00,19.2,77.3,0.0,205.0
2023-11-09,06:00:00,23.7,71.5,0.0,987.5
2023-11-09,07:00:00,23.3,71.9,0.0,711.1
2023-11-09,08:00:00,22.5,72.2,0.0,960.7
2023-11-09,09:00:00,22.1,76.3,0.0,760.3
2023-11-09,10:00:00,24.5,70.3,0.0,524.6
2023-11-09,11:00:00,24.6,77.3,0.0,531.6
2023-11-09,12:00:00,25.9,60.0,0.0,777.9
2023-11-09,13:00:00,25.1,59.2,0.0,585.3
2023-11-09,14:00:00,24.9,58.0,0.0,772.4
2023-11-09,15:00:00,25.2,59.4,0.0,958.0
2023-11-09,16:00:00,24.9,59.5,0.0,922.1
2023-11-09,17:00:00,26.9,66.3,0.0,505.8
2023-11-09,18:00:00,20.6,73.7,0.0,264.9
2023-11-09,19:00:00,21.4,72.9,0.0,212.5
2023-11-09,20:00:00,20.8,73.3,0.0,219.7
2023-11-09,21:00:00,19.8,72.8,0.0,237.7
2023-11-09,22:00:00,20.1,66.0,0.0,160.7
2023-11-09,23:00:00,20.9,71.3,0.0,232.6
2023-11-10,00:00:00,20.0,78.1,0.0,179.4
2023-11-10,01:00:00,18.3,78.9,0.0,165.1
2023-11-10,02:00:00,19.3,76.0,0.0,169.4
2023-11-10,03:00:00,16.2,80.0,0.0,291.6
2023-11-10,04:00:00,19.9,80.0,0.0,147.3
2023-11-10,05:00:00,17.7,77.3,0.0,295.2
2023-11-10,06:00:00,23.2,68.6,0.0,579.9
2023-11-10,07:00:00,24.8,77.5,0.0,596.6
2023-11-10,08:00:00,24.3,72.3,0.0,641.3
2023-11-10,09:00:00,23.7,73.2,0.0,950.0
2023-11-10,10:00:00,22.9,75.7,0.0,831.3
2023-11-10,11:00:00,22.1,70.0,0.0,814.6
2023-11-10,12:00:00,24.9,59.6,0.0,658.7
2023-11-10,13:00:00,25.0,57.7,0.0,770.3
2023-11-10,14:00:00,25.6,60.1,0.0,617.2
2023-11-10,15:00:00,25.4,58.4,0.0,977.1
2023-11-10,16:00:00,23.2,64.2,0.0,590.7
2023-11-10,17:00:00,24.9,64.0,0.0,506.2
2023-11-10,18:00:00,20.7,71.7,0.0,103.6
2023-11-10,19:00:00,19.5,73.8,0.0,125.2
2023-11-10,20:00:00,21.4,66.9,0.0,202.6
2023-11-10,21:00:00,19.3,74.6,0.0,138.0
2023-11-10,22:00:00,20.9,72.1,0.0,140.1
2023-11-10,23:00:00,21.2,72.5,0.0,203.5
2023-11-11,00:00:00,19.2,74.5,0.0,220.7
2023-11-11,01:00:00,18.6,73.1,0.0,167.6
2023-11-11,02:00:00,18.7,80.0,0.0,102.3
2023-11-11,03:00:00,19.3,79.1,0.0,161.6
2023-11-11,04:00:00,18.6,80.0,0.0,155.2
2023-11-11,05:00:00,20.4,80.0,0.0,196.9
2023-11-11,06:00:00,23.8,67.3,0.0,741.7
2023-11-11,07:00:00,24.5,70.7,0.0,531.7
2023-11-11,08:00:00,23.3,73.4,0.0,572.0
2023-11-11,09:00:00,21.7,77.5,0.0,878.8
2023-11-11,10:00:00,23.1,76.5,0.0,614.4
2023-11-11,11:00:00,24.3,74.0,0.0,583.2
2023-11-11,12:00:00,24.4,65.8,0.0,750.7
2023-11-11,13:00:00,24.6,61.6,0.0,737.2
2023-11-11,14:00:00,26.5,59.8,0.0,990.4
2023-11-11,15:00:00,27.5,65.5,0.0,685.0
2023-11-11,16:00:00,25.1,57.8,0.0,710.8
2023-11-11,17:00:00,26.5,68.7,0.0,849.1
2023-11-11,18:00:00,21.9,71.8,0.0,158.5
2023-11-11,19:00:00,19.8,71.8,0.0,206.0
2023-11-11,20:00:00,21.5,69.2,0.0,277.4
2023-11-11,21:00:00,21.4,78.3,0.0,245.8
2023-11-11,22:00:00,21.5,78.1,0.0,273.6
2023-11-11,23:00:00,21.2,74.4,0.0,274.5
2023-11-12,00:00:00,16.9,79.8,0.0,245.9
2023-11-12,01:00:00,19.3,73.1,0.0,286.0
2023-11-12,02:00:00,19.1,80.0,0.0,121.9
2023-11-12,03:00:00,17.9,75.7,0.0,125.2
2023-11-12,04:00:00,18.5,75.2,0.0,237.0
2023-11-12,05:00:00,17.6,78.9,0.0,102.1
2023-11-12,06:00:00,22.8,70.4,0.0,719.8
2023-11-12,07:00:00,22.5,69.6,0.0,652.0
2023-11-12,08:00:00,21.7,73.9,0.0,971.9
2023-11-12,09:00:00,25.2,74.8,0.0,614.4
2023-11-12,10:00:00,25.9,72.3,0.0,838.1
2023-11-12,11:00:00,24.5,74.3,0.0,753.4
2023-11-12,12:00:00,24.7,64.4,0.0,864.5
2023-11-12,13:00:00,24.4,57.8,0.0,745.0
2023-11-12,14:00:00,23.7,64.9,0.0,887.3
2023-11-12,15:00:00,26.3,63.9,0.0,878.6
2023-11-12,16:00:00,25.5,59.7,0.0,702.9
2023-11-12,17:00:00,25.9,59.5,0.0,955.7
2023-11-12,18:00:00,20.5,68.4,0.0,140.9
2023-11-12,19:00:00,21.8,72.4,0.0,207.6
2023-11-12,20:00:00,20.7,73.9,0.0,187.4
2023-11-12,21:00:00,19.6,71.4,0.0,101.5
2023-11-12,22:00:00,21.7,66.8,0.0,161.3
2023-11-12,23:00:00,21.1,68.6,0.0,167.2
2023-11-13,00:00:00,19.7,75.0,0.0,109.2
2023-11-13,01:00:00,17.9,80.0,0.0,200.3
2023-11-13,02:00:00,18.1,74.4,0.0,226.3
2023-11-13,03:00:00,20.7,75.1,0.0,243.1
2023-11-13,04:00:00,16.3,80.0,0.0,190.1
2023-11-13,05:00:00,16.2,74.9,0.0,211.2
2023-11-13,06:00:00,21.8,70.4,0.0,737.3
2023-11-13,07:00:00,24.8,67.5,0.0,907.2
2023-11-13,08:00:00,23.5,75.5,0.0,963.5
2023-11-13,09:00:00,22.5,72.1,0.0,698.0
2023-11-13,10:00:00,23.1,71.4,0.0,771.4
2023-11-13,11:00:00,24.1,78.7,0.0,549.5
2023-11-13,12:00:00,23.8,63.5,3367.02,828.8
2023-11-13,13:00:00,25.0,62.9,0.0,818.5
2023-11-13,14:00:00,27.3,61.1,0.0,730.6
2023-11-13,15:00:00,23.9,65.7,0.0,793.6
2023-11-13,16:00:00,26.0,64.8,0.0,760.4
2023-11-13,17:00:00,23.5,63.5,0.0,709.5
2023-11-13,18:00:00,22.3,73.3,0.0,246.3
2023-11-13,19:00:00,21.1,74.4,0.0,281.2
2023-11-13,20:00:00,20.9,68.1,0.0,218.5
2023-11-13,21:00:00,21.9,73.7,0.0,111.7
2023-11-13,22:00:00,20.5,72.2,0.0,212.3
2023-11-13,23:00:00,20.7,67.1,0.0,127.6
2023-11-14,00:00:00,17.8,77.7,0.0,227.5
2023-11-14,01:00:00,17.7,80.0,0.0,132.4
2023-11-14,02:00:00,17.8,77.9,0.0,185.7
2023-11-14,03:00:00,18.3,76.6,0.0,172.4
2023-11-14,04:00:00,18.0,74.8,0.0,269.8
2023-11-14,05:00:00,19.4,80.0,0.0,259.8
2023-11-14,06:00:00,23.9,69.1,0.0,820.7
2023-11-14,07:00:00,24.4,72.0,0.0,905.3
2023-11-14,08:00:00,24.3,76.6,0.0,992.9
2023-11-14,09:00:00,22.5,75.1,0.0,759.4
2023-11-14,10:00:00,24.2,69.9,0.0,715.6
2023-11-14,11:00:00,22.0,72.5,0.0,605.2
2023-11-14,12:00:00,26.3,60.2,0.0,905.3
2023-11-14,13:00:00,24.1,63.0,0.0,820.2
2023-11-14,14:00:00,24.3,69.5,0.0,672.9
2023-11-14,15:00:00,24.6,60.9,0.0,841.7
2023-11-14,16:00:00,26.5,60.9,0.0,517.9
2023-11-14,17:00:00,25.6,64.2,0.0,769.2
2023-11-14,18:00:00,20.8,73.5,0.0,212.5
2023-11-14,19:00:00,21.1,77.3,0.0,116.1
2023-11-14,20:00:00,20.8,74.3,0.0,229.1
2023-11-14,21:00:00,20.4,74.5,0.0,142.6
2023-11-14,22:00:00,21.2,67.7,0.0,115.0
2023-11-14,23:00:00,21.4,75.5,0.0,283.7
2023-11-15,00:00:00,20.2,79.5,0.0,196.7
2023-11-15,01:00:00,18.9,79.9,0.0,288.8
2023-11-15,02:00:00,17.2,77.7,0.0,223.6
2023-11-15,03:00:00,18.2,78.1,0.0,151.8
2023-11-15,04:00:00,18.3,73.8,0.0,149.2
2023-11-15,05:00:00,16.9,75.6,0.0,170.4
2023-11-15,06:00:00,22.6,76.7,0.0,654.7
2023-11-15,07:00:00,24.4,71.6,0.0,744.3
2023-11-15,08:00:00,23.5,76.2,0.0,592.7
2023-11-15,09:00:00,24.2,73.8,0.0,851.9
2023-11-15,10:00:00,22.3,71.8,0.0,893.3
2023-11-15,11:00:00,23.4,77.7,0.0,514.0
2023-11-15,12:00:00,27.5,66.8,0.0,957.2
2023-11-15,13:00:00,27.6,61.8,0.0,586.6
2023-11-15,14:00:00,26.1,64.3,0.0,732.5
2023-11-15,15:00:00,26.4,66.7,0.0,849.0
2023-11-15,16:00:00,25.5,65.5,0.0,898.9
2023-11-15,17:00:00,26.2,60.6,0.0,999.9
2023-11-15,18:00:00,21.7,70.8,0.0,296.9
2023-11-15,19:00:00,21.4,75.1,0.0,180.0
2023-11-15,20:00:00,20.6,74.5,0.0,110.4
2023-11-15,21:00:00,20.8,66.4,0.0,293.1
2023-11-15,22:00:00,22.3,74.7,0.0,260.6
2023-11-15,23:00:00,20.6,74.0,0.0,235.3
2023-11-16,00:00:00,17.3,77.6,0.0,222.3
2023-11-16,01:00:00,19.1,73.5,0.0,103.4
2023-11-16,02:00:00,18.5,72.7,0.0,143.8
2023-11-16,03:00:00,18.1,80.0,0.0,188.6
2023-11-16,04:00:00,19.5,80.0,0.0,238.3
2023-11-16,05:00:00,18.6,78.3,0.0,252.4
2023-11-16,06:00:00,24.5,69.1,0.0,690.1
2023-11-16,07:00:00,23.7,75.1,0.0,656.3
2023-11-16,08:00:00,23.6,70.2,0.0,996.0
2023-11-16,09:00:00,23.7,70.9,0.0,638.7
2023-11-16,10:00:00,24.0,68.1,0.0,524.9
2023-11-16,11:00:00,23.7,70.9,0.0,951.9
2023-11-16,12:00:00,26.7,63.8,0.0,777.0
2023-11-16,13:00:00,25.1,65.7,0.0,999.9
2023-11-16,14:00:00,25.0,66.7,0.0,691.3
2023-11-16,15:00:00,25.6,61.8,0.0,773.7
2023-11-16,16:00:00,24.6,58.0,0.0,662.8
2023-11-16,17:00:00,27.0,57.9,0.0,868.4
2023-11-16,18:00:00,21.3,70.9,0.0,187.0
2023-11-16,19:00:00,20.2,75.5,0.0,224.2
2023-11-16,20:00:00,21.2,73.7,0.0,288.1
2023-11-16,21:00:00,20.6,75.7,0.0,277.1
2023-11-16,22:00:00,20.3,66.9,0.0,271.6
2023-11-16,23:00:00,21.4,77.4,0.0,137.6
2023-11-17,00:00:00,18.9,80.0,0.0,263.6
2023-11-17,01:00:00,17.4,75.7,0.0,256.6
2023-11-17,02:00:00,19.1,72.7,0.0,164.0
2023-11-17,03:00:00,18.5,74.1,0.0,124.9
2023-11-17,04:00:00,17.5,78.7,0.0,129.4
2023-11-17,05:00:00,17.6,75.4,0.0,246.9
2023-11-17,06:00:00,24.5,74.9,0.0,612.6
2023-11-17,07:00:00,22.5,76.4,0.0,788.6
2023-11-17,08:00:00,21.2,74.2,0.0,801.5
2023-11-17,09:00:00,22.3,68.1,0.0,983.4
2023-11-17,10:00:00,24.4,70.0,0.0,760.5
2023-11-17,11:00:00,21.9,69.5,0.0,812.2
2023-11-17,12:00:00,24.1,65.6,0.0,527.7
2023-11-17,13:00:00,25.9,60.2,0.0,525.5
2023-11-17,14:00:00,24.8,62.8,0.0,529.4
2023-11-17,15:00:00,24.9,58.4,0.0,940.3
2023-11-17,16:00:00,23.8,64.0,0.0,595.4
2023-11-17,17:00:00,25.0,58.3,0.0,964.3
2023-11-17,18:00:00,22.7,78.6,0.0,288.4
2023-11-17,19:00:00,20.3,74.2,0.0,203.2
2023-11-17,20:00:00,20.4,73.5,0.0,257.4
2023-11-17,21:00:00,21.0,75.8,0.0,126.1
2023-11-17,22:00:00,21.6,77.1,0.0,128.5
2023-11-17,23:00:00,21.6,70.5,0.0,139.0
2023-11-18,00:00:00,20.2,78.0,0.0,235.0
2023-11-18,01:00:00,18.7,72.9,0.0,172.1
2023-11-18,02:00:00,17.7,78.1,0.0,234.8
2023-11-18,03:00:00,19.1,75.5,0.0,272.6
2023-11-18,04:00:00,18.3,73.9,0.0,104.4
2023-11-18,05:00:00,17.8,74.8,0.0,116.0
2023-11-18,06:00:00,24.2,78.1,0.0,515.3
2023-11-18,07:00:00,22.9,68.6,0.0,818.5
2023-11-18,08:00:00,22.4,74.8,0.0,573.7
2023-11-18,09:00:00,23.8,71.1,0.0,878.2
2023-11-18,10:00:00,22.8,73.7,0.0,681.0
2023-11-18,11:00:00,23.0,74.7,0.0,686.6
2023-11-18,12:00:00,24.5,66.0,0.0,581.1
2023-11-18,13:00:00,25.7,68.0,0.0,663.0
2023-11-18,14:00:00,24.0,63.2,0.0,791.4
2023-11-18,15:00:00,26.8,60.4,0.0,866.9
2023-11-18,16:00:00,27.1,68.3,0.0,768.7
2023-11-18,17:00:00,26.0,59.9,0.0,859.4
2023-11-18,18:00:00,21.0,70.3,0.0,175.2
2023-11-18,19:00:00,20.3,68.0,0.0,286.4
2023-11-18,20:00:00,21.0,72.0,0.0,286.0
2023-11-18,21:00:00,20.1,74.6,0.0,122.9
2023-11-18,22:00:00,21.1,76.2,0.0,275.5
2023-11-18,23:00:00,21.1,74.7,0.0,133.5
2023-11-19,00:00:00,18.0,77.3,0.0,150.3
2023-11-19,01:00:00,17.7,80.0,0.0,225.9
2023-11-19,02:00:00,19.2,77.9,0.0,177.2
2023-11-19,03:00:00,19.4,80.0,0.0,127.4
2023-11-19,04:00:00,18.2,76.1,0.0,100.6
2023-11-19,05:00:00,20.0,76.1,0.0,268.3
2023-11-19,06:00:00,22.8,72.8,0.0,968.9
2023-11-19,07:00:00,24.2,75.8,0.0,584.2
2023-11-19,08:00:00,24.1,66.5,0.0,602.6
2023-11-19,09:00:00,22.4,70.3,0.0,807.9
2023-11-19,10:00:00,23.8,72.8,0.0,805.9
2023-11-19,11:00:00,23.5,72.9,0.0,642.0
2023-11-19,12:00:00,25.3,58.6,0.0,710.5
2023-11-19,13:00:00,26.1,65.0,0.0,520.2
2023-11-19,14:00:00,23.8,65.4,0.0,780.0
2023-11-19,15:00:00,25.1,63.8,0.0,721.4
2023-11-19,16:00:00,27.0,68.3,0.0,512.2
2023-11-19,17:00:00,25.2,64.1,0.0,711.0
2023-11-19,18:00:00,20.2,74.3,0.0,180.7
2023-11-19,19:00:00,22.3,77.4,0.0,290.5
2023-11-19,20:00:00,22.3,70.3,0.0,283.6
2023-11-19,21:00:00,19.9,75.0,0.0,194.2
2023-11-19,22:00:00,21.2,67.8,0.0,282.2
2023-11-19,23:00:00,21.2,71.4,0.0,108.6
2023-11-20,00:00:00,17.7,80.0,0.0,262.3
2023-11-20,01:00:00,17.2,70.9,0.0,245.5
2023-11-20,02:00:00,19.6,80.0,0.0,251.3
2023-11-20,03:00:00,19.1,80.0,0.0,280.9
2023-11-20,04:00:00,17.7,73.6,0.0,207.8
2023-11-20,05:00:00,20.1,80.0,0.0,168.9
2023-11-20,06:00:00,23.6,70.2,0.0,744.4
2023-11-20,07:00:00,24.9,74.3,0.0,757.1
2023-11-20,08:00:00,25.4,73.3,0.0,749.6
2023-11-20,09:00:00,22.7,75.9,0.0,832.5
2023-11-20,10:00:00,24.0,75.0,0.0,627.4
2023-11-20,11:00:00,23.6,73.8,0.0,583.1
2023-11-20,12:00:00,24.3,66.5,3446.71,580.2
2023-11-20,13:00:00,26.3,68.1,0.0,949.8
2023-11-20,14:00:00,24.3,65.9,0.0,776.7
2023-11-20,15:00:00,25.1,60.3,0.0,704.9
2023-11-20,16:00:00,26.8,64.9,0.0,705.5
2023-11-20,17:00:00,24.8,68.9,0.0,803.5
2023-11-20,18:00:00,20.8,73.0,0.0,194.8
2023-11-20,19:00:00,21.4,67.3,0.0,175.1
2023-11-20,20:00:00,19.9,75.8,0.0,248.0
2023-11-20,21:00:00,20.5,72.2,0.0,129.6
2023-11-20,22:00:00,20.5,68.8,0.0,243.9
2023-11-20,23:00:00,19.5,69.7,0.0,192.9
2023-11-21,00:00:00,19.6,74.7,0.0,227.7
2023-11-21,01:00:00,19.0,76.9,0.0,177.2
2023-11-21,02:00:00,19.1,73.0,0.0,100.1
2023-11-21,03:00:00,19.9,74.6,0.0,236.8
2023-11-21,04:00:00,20.6,80.0,0.0,243.8
2023-11-21,05:00:00,19.7,78.1,0.0,224.5
2023-11-21,06:00:00,22.5,73.8,0.0,760.1
2023-11-21,07:00:00,22.2,74.5,0.0,591.2
2023-11-21,08:00:00,23.8,70.8,0.0,694.7
2023-11-21,09:00:00,24.8,72.8,0.0,618.2
2023-11-21,10:00:00,22.6,69.2,0.0,538.1
2023-11-21,11:00:00,22.5,76.1,0.0,651.7
2023-11-21,12:00:00,26.0,65.4,0.0,508.5
2023-11-21,13:00:00,27.0,67.0,0.0,803.6
2023-11-21,14:00:00,25.0,68.7,0.0,507.9
2023-11-21,15:00:00,26.0,59.5,0.0,821.8
2023-11-21,16:00:00,25.4,59.5,0.0,767.9
2023-11-21,17:00:00,24.8,57.3,0.0,896.4
2023-11-21,18:00:00,21.2,74.3,0.0,167.9
2023-11-21,19:00:00,19.9,77.1,0.0,278.3
2023-11-21,20:00:00,20.0,73.5,0.0,249.4
2023-11-21,21:00:00,20.9,67.5,0.0,199.8
2023-11-21,22:00:00,20.0,70.2,0.0,127.2
2023-11-21,23:00:00,20.5,73.9,0.0,255.1
2023-11-22,00:00:00,18.1,72.7,0.0,278.7
2023-11-22,01:00:00,20.0,80.0,0.0,186.3
2023-11-22,02:00:00,18.4,71.3,0.0,189.4
2023-11-22,03:00:00,17.7,76.7,0.0,260.5
2023-11-22,04:00:00,18.5,74.9,0.0,133.5
2023-11-22,05:00:00,19.5,80.0,0.0,129.6
2023-11-22,06:00:00,23.3,69.6,0.0,714.2
2023-11-22,07:00:00,25.7,77.2,0.0,718.3
2023-11-22,08:00:00,23.6,71.5,0.0,511.2
2023-11-22,09:00:00,23.7,76.4,0.0,631.4
2023-11-22,10:00:00,21.8,72.3,0.0,752.5
2023-11-22,11:00:00,22.7,68.8,0.0,984.0
2023-11-22,12:00:00,26.5,62.5,0.0,798.0
2023-11-22,13:00:00,25.2,68.0,0.0,539.1
2023-11-22,14:00:00,25.3,63.5,0.0,917.0
2023-11-22,15:00:00,26.5,67.6,0.0,831.4
2023-11-22,16:00:00,25.4,59.1,0.0,850.4
2023-11-22,17:00:00,25.3,63.7,0.0,998.5
2023-11-22,18:00:00,20.0,66.1,0.0,268.1
2023-11-22,19:00:00,19.7,67.0,0.0,283.9
2023-11-22,20:00:00,20.4,74.9,0.0,131.4
2023-11-22,21:00:00,19.5,67.1,0.0,223.3
2023-11-22,22:00:00,20.0,77.5,0.0,218.1
2023-11-22,23:00:00,21.7,71.3,0.0,127.5
2023-11-23,00:00:00,17.4,73.0,0.0,140.4
2023-11-23,01:00:00,16.5,75.9,0.0,193.1
2023-11-23,02:00:00,19.0,78.9,0.0,147.2
2023-11-23,03:00:00,19.1,80.0,0.0,191.4
2023-11-23,04:00:00,18.5,71.5,0.0,205.5
2023-11-23,05:00:00,19.5,75.9,0.0,297.4
2023-11-23,06:00:00,24.0,71.8,0.0,700.3
2023-11-23,07:00:00,22.8,69.6,0.0,686.5
2023-11-23,08:00:00,22.0,76.1,0.0,525.1
2023-11-23,09:00:00,22.5,69.3,0.0,971.8
2023-11-23,10:00:00,22.1,75.1,0.0,818.6
2023-11-23,11:00:00,22.1,74.8,0.0,662.2
2023-11-23,12:00:00,24.4,55.2,0.0,668.9
2023-11-23,13:00:00,23.9,64.4,0.0,990.8
2023-11-23,14:00:00,25.9,57.5,0.0,663.1
2023-11-23,15:00:00,23.9,63.0,0.0,863.3
2023-11-23,16:00:00,26.3,60.3,0.0,881.4
2023-11-23,17:00:00,25.3,60.2,0.0,718.3
2023-11-23,18:00:00,20.1,74.0,0.0,231.4
2023-11-23,19:00:00,20.4,79.1,0.0,199.3
2023-11-23,20:00:00,19.9,69.5,0.0,162.8
2023-11-23,21:00:00,21.2,70.1,0.0,214.0
2023-11-23,22:00:00,22.0,72.3,0.0,118.9
2023-11-23,23:00:00,22.3,75.5,0.0,197.0
2023-11-24,00:00:00,16.8,80.0,0.0,112.6
2023-11-24,01:00:00,18.2,74.8,0.0,287.9
2023-11-24,02:00:00,17.7,77.9,0.0,217.0
2023-11-24,03:00:00,18.1,76.6,0.0,127.6
2023-11-24,04:00:00,17.6,78.1,0.0,134.1
2023-11-24,05:00:00,17.5,80.0,0.0,128.2
2023-11-24,06:00:00,23.5,72.9,0.0,774.5
2023-11-24,07:00:00,23.6,73.5,0.0,878.7
2023-11-24,08:00:00,24.9,67.6,0.0,709.6
2023-11-24,09:00:00,23.0,71.7,0.0,792.7
2023-11-24,10:00:00,22.5,73.6,0.0,606.1
2023-11-24,11:00:00,23.4,67.8,0.0,597.0
2023-11-24,12:00:00,26.5,63.0,0.0,948.1
2023-11-24,13:00:00,24.2,65.3,0.0,891.8
2023-11-24,14:00:00,25.4,63.6,0.0,540.5
2023-11-24,15:00:00,25.4,62.7,0.0,759.2
2023-11-24,16:00:00,26.5,61.4,0.0,659.8
2023-11-24,17:00:00,27.1,62.9,0.0,653.8
2023-11-24,18:00:00,20.3,76.9,0.0,137.5
2023-11-24,19:00:00,20.7,78.4,0.0,270.6
2023-11-24,20:00:00,20.7,67.7,0.0,119.9
2023-11-24,21:00:00,21.2,75.4,0.0,177.5
2023-11-24,22:00:00,20.2,73.5,0.0,189.9
2023-11-24,23:00:00,20.7,76.9,0.0,170.5
2023-11-25,00:00:00,18.2,80.0,0.0,137.8
2023-11-25,01:00:00,16.9,72.4,0.0,244.6
2023-11-25,02:00:00,18.0,74.7,0.0,202.4
2023-11-25,03:00:00,18.4,72.0,0.0,272.9
2023-11-25,04:00:00,19.9,76.9,0.0,147.7
2023-11-25,05:00:00,17.3,80.0,0.0,177.9
2023-11-25,06:00:00,24.9,75.3,0.0,796.8
2023-11-25,07:00:00,25.0,68.1,0.0,675.7
2023-11-25,08:00:00,22.6,70.0,0.0,687.4
2023-11-25,09:00:00,24.1,75.3,0.0,788.3
2023-11-25,10:00:00,23.2,73.3,0.0,601.6
2023-11-25,11:00:00,25.5,75.9,0.0,679.8
2023-11-25,12:00:00,26.2,64.6,0.0,578.7
2023-11-25,13:00:00,25.9,58.4,0.0,592.7
2023-11-25,14:00:00,26.1,64.6,0.0,840.6
2023-11-25,15:00:00,25.0,67.9,0.0,851.1
2023-11-25,16:00:00,23.8,60.7,0.0,723.7
2023-11-25,17:00:00,23.9,60.3,0.0,613.4
2023-11-25,18:00:00,21.2,71.9,0.0,166.9
2023-11-25,19:00:00,21.4,65.7,0.0,105.6
2023-11-25,20:00:00,22.8,68.7,0.0,189.5
2023-11-25,21:00:00,20.6,73.5,0.0,255.3
2023-11-25,22:00:00,20.4,68.5,0.0,281.3
2023-11-25,23:00:00,21.2,68.5,0.0,204.8
2023-11-26,00:00:00,17.7,75.4,0.0,136.3
2023-11-26,01:00:00,18.3,79.1,0.0,228.5
2023-11-26,02:00:00,20.2,79.6,0.0,116.0
2023-11-26,03:00:00,17.1,78.1,0.0,179.4
2023-11-26,04:00:00,17.3,78.2,0.0,189.4
2023-11-26,05:00:00,20.6,79.6,0.0,218.9
2023-11-26,06:00:00,22.2,67.4,0.0,651.0
2023-11-26,07:00:00,22.9,68.3,0.0,578.8
2023-11-26,08:00:00,23.6,70.3,0.0,651.1
2023-11-26,09:00:00,22.2,70.1,0.0,741.4
2023-11-26,10:00:00,22.6,74.7,0.0,773.9
2023-11-26,11:00:00,24.3,74.4,0.0,871.0
2023-11-26,12:00:00,25.2,63.7,0.0,789.6
2023-11-26,13:00:00,25.8,57.1,0.0,838.1
2023-11-26,14:00:00,26.8,61.0,0.0,862.7
2023-11-26,15:00:00,25.4,58.1,0.0,967.8
2023-11-26,16:00:00,26.2,67.6,0.0,621.1
2023-11-26,17:00:00,24.7,61.0,0.0,633.0
2023-11-26,18:00:00,22.4,72.7,0.0,141.9
2023-11-26,19:00:00,19.3,71.7,0.0,134.7
2023-11-26,20:00:00,21.2,68.0,0.0,206.2
2023-11-26,21:00:00,20.4,70.0,0.0,229.9
2023-11-26,22:00:00,21.2,71.1,0.0,137.4
2023-11-26,23:00:00,21.3,71.4,0.0,144.3
2023-11-27,00:00:00,18.4,73.5,0.0,241.4
2023-11-27,01:00:00,16.7,72.8,0.0,105.7
2023-11-27,02:00:00,17.6,76.1,0.0,173.2
2023-11-27,03:00:00,19.2,79.1,0.0,182.4
2023-11-27,04:00:00,18.3,76.5,0.0,145.0
2023-11-27,05:00:00,20.5,80.0,0.0,285.7
2023-11-27,06:00:00,24.0,78.9,0.0,600.1
2023-11-27,07:00:00,23.3,74.2,0.0,847.8
2023-11-27,08:00:00,22.8,68.8,0.0,748.9
2023-11-27,09:00:00,23.7,71.1,0.0,749.5
2023-11-27,10:00:00,22.2,75.2,0.0,577.1
2023-11-27,11:00:00,24.2,72.8,0.0,704.7
2023-11-27,12:00:00,25.9,56.6,3519.23,957.8
2023-11-27,13:00:00,25.8,64.5,0.0,659.0
2023-11-27,14:00:00,25.8,60.1,0.0,729.7
2023-11-27,15:00:00,26.4,62.4,0.0,638.3
2023-11-27,16:00:00,23.9,56.4,0.0,774.7
2023-11-27,17:00:00,26.4,62.5,0.0,772.1
2023-11-27,18:00:00,21.6,79.2,0.0,162.6
2023-11-27,19:00:00,20.8,70.7,0.0,131.7
2023-11-27,20:00:00,21.9,75.6,0.0,293.6
